IMEI,MessageID,MessageTypeId,MessageTypeName,receivedTime,messageTime,Signal_strength,HubBattery,PowerStatusID,Software_ver,Bootloader_ver,country_code,operator,local_area_id,cell_id,country,network,Longitude,Latitude,SensorName,HubSensorIndex,sensorTime,Temp,light,SensorBattery,DoorEvent,MovementCount,MovementDelta,CardNumber,CardHolder
123456789012345,240900,4,SensorMovement,"2019-01-03 06:52:57","2019-01-03 06:52:56",,,,,,,,,,,,,,Lounge,2,"2019-01-03 06:52:55",21.8125,6,3.1770,3,1,0,,
123456789012345,240901,4,SensorMovement,"2019-01-03 06:53:27","2019-01-03 06:53:26",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 06:52:43",21.2500,196,3.1240,3,4,0,,
123456789012345,240902,4,SensorMovement,"2019-01-03 06:53:49","2019-01-03 06:53:48",,,,,,,,,,,,,,Hall,3,"2019-01-03 06:52:48",22.1250,0,3.1290,3,1,0,,
123456789012345,240903,4,SensorMovement,"2019-01-03 06:53:57","2019-01-03 06:53:55",,,,,,,,,,,,,,Lounge,2,"2019-01-03 06:52:57",21.8125,3,3.1750,3,1,0,,
123456789012345,240904,4,SensorMovement,"2019-01-03 06:55:44","2019-01-03 06:55:43",,,,,,,,,,,,,,Lounge,2,"2019-01-03 06:55:42",21.8125,11,3.1770,3,1,0,,
123456789012345,240905,4,SensorMovement,"2019-01-03 06:56:26","2019-01-03 06:56:25",,,,,,,,,,,,,,"Front door",6,"2019-01-03 06:56:25",20.3125,0,3.1530,4,1,0,,
123456789012345,240906,4,SensorMovement,"2019-01-03 06:56:28","2019-01-03 06:56:26",,,,,,,,,,,,,,Hall,3,"2019-01-03 06:56:25",22.0625,0,3.1330,3,1,0,,
123456789012345,240907,4,SensorMovement,"2019-01-03 06:56:33","2019-01-03 06:56:32",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 06:56:32",21.3125,214,3.1240,3,1,0,,
123456789012345,240908,4,SensorMovement,"2019-01-03 06:56:44","2019-01-03 06:56:43",,,,,,,,,,,,,,Lounge,2,"2019-01-03 06:56:22",21.8125,10,3.1750,3,3,0,,
123456789012345,240909,4,SensorMovement,"2019-01-03 06:57:26","2019-01-03 06:57:25",,,,,,,,,,,,,,"Front door",6,"2019-01-03 06:56:27",20.3125,1,3.1490,4,1,0,,
123456789012345,240910,4,SensorMovement,"2019-01-03 06:57:34","2019-01-03 06:57:32",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 06:56:35",21.3125,187,3.1220,3,1,0,,
123456789012345,240911,4,SensorMovement,"2019-01-03 06:58:07","2019-01-03 06:58:06",,,,,,,,,,,,,,Hall,3,"2019-01-03 06:58:05",22.1250,0,3.1270,3,1,0,,
123456789012345,240912,4,SensorMovement,"2019-01-03 06:58:26","2019-01-03 06:58:25",,,,,,,,,,,,,,"Front door",6,"2019-01-03 06:58:19",20.3125,0,3.1550,4,4,0,,
123456789012345,240913,4,SensorMovement,"2019-01-03 06:58:28","2019-01-03 06:58:27",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 06:58:25",21.5000,0,3.1260,3,1,0,,
123456789012345,240914,4,SensorMovement,"2019-01-03 06:58:33","2019-01-03 06:58:32",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 06:58:01",21.3750,0,3.1260,3,5,0,,
123456789012345,240915,3,SensorReading,"2019-01-03 06:59:02","2019-01-03 06:59:01",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 06:59:01",20.0000,0,3.0940,3,,,,
123456789012345,240916,4,SensorMovement,"2019-01-03 06:59:07","2019-01-03 06:59:06",,,,,,,,,,,,,,Hall,3,"2019-01-03 06:58:20",22.1250,0,3.1310,3,5,0,,
123456789012345,240917,4,SensorMovement,"2019-01-03 06:59:28","2019-01-03 06:59:26",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 06:58:44",21.5000,0,3.1260,3,7,0,,
123456789012345,240918,1,Hub,"2019-01-03 07:12:13","2019-01-03 07:12:12",,4.06,2,,,,,,,,,,,,,,,,,,,,,
123456789012345,240919,3,SensorReading,"2019-01-03 07:16:44","2019-01-03 07:16:43",,,,,,,,,,,,,,Lounge,2,"2019-01-03 07:16:44",21.8750,0,3.1770,3,,,,
123456789012345,240920,3,SensorReading,"2019-01-03 07:18:27","2019-01-03 07:18:25",,,,,,,,,,,,,,"Front door",6,"2019-01-03 07:18:24",20.3125,0,3.1490,4,,,,
123456789012345,240921,3,SensorReading,"2019-01-03 07:18:34","2019-01-03 07:18:33",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 07:18:33",21.3750,0,3.1200,3,,,,
123456789012345,240922,3,SensorReading,"2019-01-03 07:19:03","2019-01-03 07:19:02",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 07:19:01",19.9375,0,3.0890,3,,,,
123456789012345,240923,3,SensorReading,"2019-01-03 07:19:07","2019-01-03 07:19:06",,,,,,,,,,,,,,Hall,3,"2019-01-03 07:19:06",22.1875,0,3.1330,3,,,,
123456789012345,240924,3,SensorReading,"2019-01-03 07:19:28","2019-01-03 07:19:27",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 07:19:27",21.5000,18,3.1200,3,,,,
123456789012345,240925,1,Hub,"2019-01-03 07:32:15","2019-01-03 07:32:14",,4.06,2,,,,,,,,,,,,,,,,,,,,,
123456789012345,240926,3,SensorReading,"2019-01-03 07:36:45","2019-01-03 07:36:44",,,,,,,,,,,,,,Lounge,2,"2019-01-03 07:36:43",21.8750,0,3.1730,3,,,,
123456789012345,240927,3,SensorReading,"2019-01-03 07:38:27","2019-01-03 07:38:25",,,,,,,,,,,,,,"Front door",6,"2019-01-03 07:38:25",20.4375,0,3.1480,4,,,,
123456789012345,240928,3,SensorReading,"2019-01-03 07:38:34","2019-01-03 07:38:33",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 07:38:33",21.3125,0,3.1240,3,,,,
123456789012345,240929,3,SensorReading,"2019-01-03 07:39:03","2019-01-03 07:39:02",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 07:39:01",19.9375,0,3.0910,3,,,,
123456789012345,240930,3,SensorReading,"2019-01-03 07:39:08","2019-01-03 07:39:06",,,,,,,,,,,,,,Hall,3,"2019-01-03 07:39:05",22.1875,0,3.1260,3,,,,
123456789012345,240931,3,SensorReading,"2019-01-03 07:39:28","2019-01-03 07:39:27",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 07:39:26",21.3750,15,3.1200,3,,,,
123456789012345,240932,1,Hub,"2019-01-03 07:52:17","2019-01-03 07:52:16",,4.06,2,,,,,,,,,,,,,,,,,,,,,
123456789012345,240933,3,SensorReading,"2019-01-03 07:56:45","2019-01-03 07:56:44",,,,,,,,,,,,,,Lounge,2,"2019-01-03 07:56:44",21.8750,0,3.1770,3,,,,
123456789012345,240934,3,SensorReading,"2019-01-03 07:58:26","2019-01-03 07:58:26",,,,,,,,,,,,,,"Front door",6,"2019-01-03 07:58:25",20.3750,0,3.1490,4,,,,
123456789012345,240935,3,SensorReading,"2019-01-03 07:58:34","2019-01-03 07:58:33",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 07:58:32",21.2500,0,3.1290,3,,,,
123456789012345,240936,3,SensorReading,"2019-01-03 07:59:03","2019-01-03 07:59:02",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 07:59:02",20.0000,0,3.0910,3,,,,
123456789012345,240937,3,SensorReading,"2019-01-03 07:59:08","2019-01-03 07:59:06",,,,,,,,,,,,,,Hall,3,"2019-01-03 07:59:06",22.1250,0,3.1330,3,,,,
123456789012345,240938,3,SensorReading,"2019-01-03 07:59:28","2019-01-03 07:59:27",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 07:59:27",21.3750,13,3.1260,3,,,,
123456789012345,240939,4,SensorMovement,"2019-01-03 08:10:34","2019-01-03 08:10:32",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 08:10:32",21.3125,13,3.1200,3,1,0,,
123456789012345,240940,4,SensorMovement,"2019-01-03 08:10:56","2019-01-03 08:10:54",,,,,,,,,,,,,,Hall,3,"2019-01-03 08:10:53",22.1875,0,3.1290,3,1,0,,
123456789012345,240941,4,SensorMovement,"2019-01-03 08:10:58","2019-01-03 08:10:56",,,,,,,,,,,,,,"Front door",6,"2019-01-03 08:10:56",20.3125,0,3.1480,4,1,0,,
123456789012345,240942,4,SensorMovement,"2019-01-03 08:11:05","2019-01-03 08:11:03",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 08:11:03",21.2500,182,3.1260,3,1,0,,
123456789012345,240943,4,SensorMovement,"2019-01-03 08:11:34","2019-01-03 08:11:32",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 08:10:49",21.2500,15,3.1160,3,4,0,,
123456789012345,240944,4,SensorMovement,"2019-01-03 08:11:56","2019-01-03 08:11:54",,,,,,,,,,,,,,Hall,3,"2019-01-03 08:10:55",22.1875,0,3.1310,3,1,0,,
123456789012345,240945,4,SensorMovement,"2019-01-03 08:12:06","2019-01-03 08:12:03",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 08:11:08",21.2500,193,3.1240,3,2,0,,
123456789012345,240946,4,SensorMovement,"2019-01-03 08:13:19","2019-01-03 08:13:17",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 08:13:16",21.3125,173,3.1240,3,1,0,,
123456789012345,240947,4,SensorMovement,"2019-01-03 08:13:37","2019-01-03 08:13:35",,,,,,,,,,,,,,"Front door",6,"2019-01-03 08:13:34",20.3125,0,3.1570,4,1,0,,
123456789012345,240948,4,SensorMovement,"2019-01-03 08:13:38","2019-01-03 08:13:37",,,,,,,,,,,,,,Hall,3,"2019-01-03 08:13:34",22.1875,0,3.1330,3,1,0,,
123456789012345,240949,4,SensorMovement,"2019-01-03 08:13:50","2019-01-03 08:13:48",,,,,,,,,,,,,,Lounge,2,"2019-01-03 08:13:49",21.8750,10,3.1750,3,1,0,,
123456789012345,240950,4,SensorMovement,"2019-01-03 08:14:19","2019-01-03 08:14:17",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 08:13:30",21.3125,217,3.1220,3,5,0,,
123456789012345,240951,4,SensorMovement,"2019-01-03 08:14:37","2019-01-03 08:14:35",,,,,,,,,,,,,,Hall,3,"2019-01-03 08:13:34",22.1875,0,3.1290,3,1,0,,
123456789012345,240952,4,SensorMovement,"2019-01-03 08:14:53","2019-01-03 08:14:52",,,,,,,,,,,,,,Lounge,2,"2019-01-03 08:14:50",21.8750,10,3.1770,3,1,0,,
123456789012345,240953,4,SensorMovement,"2019-01-03 08:15:00","2019-01-03 08:14:58",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 08:14:58",20.0000,0,3.0910,3,1,0,,
123456789012345,240954,4,SensorMovement,"2019-01-03 08:15:54","2019-01-03 08:15:52",,,,,,,,,,,,,,Lounge,2,"2019-01-03 08:15:26",21.9375,7,3.1770,3,3,0,,
123456789012345,240955,4,SensorMovement,"2019-01-03 08:16:00","2019-01-03 08:15:58",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 08:15:22",20.0000,0,3.0930,3,4,0,,
123456789012345,240956,4,SensorMovement,"2019-01-03 08:16:41","2019-01-03 08:16:39",,,,,,,,,,,,,,"Front door",6,"2019-01-03 08:16:38",20.3750,1,3.1490,4,1,0,,
123456789012345,240957,4,SensorMovement,"2019-01-03 08:16:44","2019-01-03 08:16:42",,,,,,,,,,,,,,Hall,3,"2019-01-03 08:16:41",22.1875,0,3.1290,3,1,0,,
123456789012345,240958,4,SensorMovement,"2019-01-03 08:16:54","2019-01-03 08:16:52",,,,,,,,,,,,,,Lounge,2,"2019-01-03 08:16:35",21.9375,3,3.1730,3,4,0,,
123456789012345,240959,4,SensorMovement,"2019-01-03 08:16:56","2019-01-03 08:16:54",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 08:16:54",21.3750,213,3.1220,3,1,0,,
123456789012345,240960,4,SensorMovement,"2019-01-03 08:16:59","2019-01-03 08:16:58",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 08:16:26",20.0000,0,3.0910,3,5,0,,
123456789012345,240961,4,SensorMovement,"2019-01-03 08:20:34","2019-01-03 08:20:32",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 08:20:31",21.4375,192,3.1260,3,1,0,,
123456789012345,240962,4,SensorMovement,"2019-01-03 08:20:41","2019-01-03 08:20:39",,,,,,,,,,,,,,Hall,3,"2019-01-03 08:20:38",22.1875,0,3.1310,3,1,0,,
123456789012345,240963,4,SensorMovement,"2019-01-03 08:20:44","2019-01-03 08:20:42",,,,,,,,,,,,,,"Front door",6,"2019-01-03 08:20:41",20.3125,0,3.1510,4,1,0,,
123456789012345,240964,4,SensorMovement,"2019-01-03 08:20:53","2019-01-03 08:20:51",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 08:20:50",21.2500,12,3.1240,3,1,0,,
123456789012345,240965,4,SensorMovement,"2019-01-03 08:21:34","2019-01-03 08:21:32",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 08:20:33",21.4375,0,3.1240,3,1,0,,
123456789012345,240966,4,SensorMovement,"2019-01-03 08:21:41","2019-01-03 08:21:39",,,,,,,,,,,,,,Hall,3,"2019-01-03 08:20:43",22.1875,0,3.1290,3,1,0,,
123456789012345,240967,4,SensorMovement,"2019-01-03 08:21:44","2019-01-03 08:21:42",,,,,,,,,,,,,,"Front door",6,"2019-01-03 08:20:45",20.3125,0,3.1490,4,2,0,,
123456789012345,240968,4,SensorMovement,"2019-01-03 08:21:53","2019-01-03 08:21:51",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 08:21:44",21.3125,19,3.1160,3,10,0,,
123456789012345,240969,4,SensorMovement,"2019-01-03 08:22:53","2019-01-03 08:22:51",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 08:22:34",21.3125,24,3.1270,3,2,0,,
123456789012345,240970,4,SensorMovement,"2019-01-03 08:29:52","2019-01-03 08:29:50",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 08:29:49",21.3125,21,3.1260,3,1,0,,
123456789012345,240971,4,SensorMovement,"2019-01-03 08:30:01","2019-01-03 08:30:00",,,,,,,,,,,,,,Hall,3,"2019-01-03 08:29:58",22.1875,0,3.1330,3,1,0,,
123456789012345,240972,4,SensorMovement,"2019-01-03 08:30:13","2019-01-03 08:30:11",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 08:30:10",21.4375,202,3.1220,3,1,0,,
123456789012345,240973,4,SensorMovement,"2019-01-03 08:30:52","2019-01-03 08:30:50",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 08:29:57",21.4375,21,3.1260,3,4,0,,
123456789012345,240974,4,SensorMovement,"2019-01-03 08:31:02","2019-01-03 08:31:00",,,,,,,,,,,,,,Hall,3,"2019-01-03 08:30:01",22.1875,0,3.1330,3,1,0,,
123456789012345,240975,4,SensorMovement,"2019-01-03 08:31:13","2019-01-03 08:31:11",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 08:30:14",21.3125,197,3.1270,3,2,0,,
123456789012345,240976,4,SensorMovement,"2019-01-03 08:32:14","2019-01-03 08:32:11",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 08:32:01",21.3750,0,3.1240,3,5,0,,
123456789012345,240977,4,SensorMovement,"2019-01-03 08:32:15","2019-01-03 08:32:14",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 08:32:13",21.4375,19,3.1240,3,1,0,,
123456789012345,240978,4,SensorMovement,"2019-01-03 08:33:15","2019-01-03 08:33:14",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 08:32:53",21.5000,23,3.1220,3,5,0,,
123456789012345,240979,4,SensorMovement,"2019-01-03 08:34:15","2019-01-03 08:34:14",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 08:33:40",21.5000,22,3.1220,3,2,0,,
123456789012345,240980,4,SensorMovement,"2019-01-03 08:35:15","2019-01-03 08:35:14",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 08:35:01",21.5625,2,3.1220,3,1,0,,
123456789012345,240981,3,SensorReading,"2019-01-03 08:36:54","2019-01-03 08:36:52",,,,,,,,,,,,,,Lounge,2,"2019-01-03 08:36:52",21.8750,7,3.1750,3,,,,
123456789012345,240982,3,SensorReading,"2019-01-03 08:37:01","2019-01-03 08:36:58",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 08:36:58",20.0000,12,3.0930,3,,,,
123456789012345,240983,4,SensorMovement,"2019-01-03 08:37:48","2019-01-03 08:37:46",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 08:37:44",21.5625,2,3.1260,3,1,0,,
123456789012345,240984,4,SensorMovement,"2019-01-03 08:38:48","2019-01-03 08:38:46",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 08:37:53",21.6250,1,3.1270,3,2,0,,
123456789012345,240985,4,SensorMovement,"2019-01-03 08:39:48","2019-01-03 08:39:46",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 08:39:19",21.6250,4,3.1220,3,2,0,,
123456789012345,240986,4,SensorMovement,"2019-01-03 08:40:01","2019-01-03 08:39:58",,,,,,,,,,,,,,Hall,3,"2019-01-03 08:39:58",22.1875,0,3.1310,3,1,0,,
123456789012345,240987,4,SensorMovement,"2019-01-03 08:40:02","2019-01-03 08:40:00",,,,,,,,,,,,,,"Front door",6,"2019-01-03 08:39:59",20.3750,2,3.1480,4,1,0,,
123456789012345,240988,4,SensorMovement,"2019-01-03 08:40:12","2019-01-03 08:40:10",,,,,,,,,,,,,,Lounge,2,"2019-01-03 08:40:09",21.8750,7,3.1770,3,1,0,,
123456789012345,240989,4,SensorMovement,"2019-01-03 08:40:19","2019-01-03 08:40:18",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 08:40:17",20.3750,15,3.0910,3,1,0,,
123456789012345,240990,4,SensorMovement,"2019-01-03 08:40:47","2019-01-03 08:40:46",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 08:39:55",21.6875,3,3.1240,3,2,0,,
123456789012345,240991,4,SensorMovement,"2019-01-03 08:41:00","2019-01-03 08:40:58",,,,,,,,,,,,,,Hall,3,"2019-01-03 08:40:05",22.2500,0,3.1290,3,2,0,,
123456789012345,240992,4,SensorMovement,"2019-01-03 08:41:12","2019-01-03 08:41:10",,,,,,,,,,,,,,Lounge,2,"2019-01-03 08:40:13",21.8750,7,3.1750,3,2,0,,
123456789012345,240993,4,SensorMovement,"2019-01-03 08:41:20","2019-01-03 08:41:18",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 08:40:20",20.4375,18,3.0930,3,1,0,,
123456789012345,240994,4,SensorMovement,"2019-01-03 08:42:43","2019-01-03 08:42:41",,,,,,,,,,,,,,Lounge,2,"2019-01-03 08:42:40",21.8750,8,3.1710,3,1,0,,
123456789012345,240995,4,SensorMovement,"2019-01-03 08:42:47","2019-01-03 08:42:45",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 08:42:44",20.4375,18,3.0890,3,1,0,,
123456789012345,240996,4,SensorMovement,"2019-01-03 08:43:43","2019-01-03 08:43:41",,,,,,,,,,,,,,Lounge,2,"2019-01-03 08:42:42",21.9375,10,3.1750,3,1,0,,
123456789012345,240997,4,SensorMovement,"2019-01-03 08:43:48","2019-01-03 08:43:45",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 08:43:28",20.4375,21,3.0870,3,5,0,,
123456789012345,240998,4,SensorMovement,"2019-01-03 08:46:26","2019-01-03 08:46:25",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 08:46:24",20.4375,23,3.0930,3,1,0,,
123456789012345,240999,4,SensorMovement,"2019-01-03 08:47:27","2019-01-03 08:47:24",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 08:46:31",20.5000,25,3.0870,3,1,0,,
123456789012345,241000,4,SensorMovement,"2019-01-03 08:48:27","2019-01-03 08:48:24",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 08:47:53",20.5625,24,3.0940,3,4,0,,
123456789012345,241001,4,SensorMovement,"2019-01-03 08:49:26","2019-01-03 08:49:24",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 08:49:17",20.6875,23,3.0930,3,13,0,,
123456789012345,241002,4,SensorMovement,"2019-01-03 08:50:26","2019-01-03 08:50:24",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 08:50:23",20.8750,26,3.0940,3,4,0,,
123456789012345,241003,4,SensorMovement,"2019-01-03 08:50:47","2019-01-03 08:50:45",,,,,,,,,,,,,,Lounge,2,"2019-01-03 08:50:45",21.9375,8,3.1710,3,1,0,,
123456789012345,241004,4,SensorMovement,"2019-01-03 08:51:27","2019-01-03 08:51:25",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 08:50:40",21.0625,25,3.0940,3,5,0,,
123456789012345,241005,4,SensorMovement,"2019-01-03 08:51:48","2019-01-03 08:51:45",,,,,,,,,,,,,,Lounge,2,"2019-01-03 08:50:48",21.9375,15,3.1790,3,1,0,,
123456789012345,241006,3,SensorReading,"2019-01-03 08:52:13","2019-01-03 08:52:12",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 08:52:11",21.3750,0,3.1220,3,,,,
123456789012345,241007,3,SensorReading,"2019-01-03 09:00:03","2019-01-03 09:00:01",,,,,,,,,,,,,,"Front door",6,"2019-01-03 09:00:00",20.4375,0,3.1490,4,,,,
123456789012345,241008,3,SensorReading,"2019-01-03 09:00:48","2019-01-03 09:00:46",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 09:00:45",21.6875,11,3.1200,3,,,,
123456789012345,241009,3,SensorReading,"2019-01-03 09:01:00","2019-01-03 09:00:59",,,,,,,,,,,,,,Hall,3,"2019-01-03 09:00:58",22.1875,0,3.1310,3,,,,
123456789012345,241010,3,SensorReading,"2019-01-03 09:11:27","2019-01-03 09:11:25",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 09:11:24",21.1875,23,3.0940,3,,,,
123456789012345,241011,3,SensorReading,"2019-01-03 09:11:48","2019-01-03 09:11:46",,,,,,,,,,,,,,Lounge,2,"2019-01-03 09:11:44",22.3750,11,3.1790,3,,,,
123456789012345,241012,3,SensorReading,"2019-01-03 09:12:14","2019-01-03 09:12:12",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 09:12:12",21.3750,0,3.1260,3,,,,
123456789012345,241013,3,SensorReading,"2019-01-03 09:20:03","2019-01-03 09:20:01",,,,,,,,,,,,,,"Front door",6,"2019-01-03 09:20:00",20.4375,2,3.1490,4,,,,
123456789012345,241014,3,SensorReading,"2019-01-03 09:20:48","2019-01-03 09:20:46",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 09:20:45",21.3750,17,3.1200,3,,,,
123456789012345,241015,3,SensorReading,"2019-01-03 09:21:01","2019-01-03 09:20:59",,,,,,,,,,,,,,Hall,3,"2019-01-03 09:20:59",22.1875,0,3.1310,3,,,,
123456789012345,241016,3,SensorReading,"2019-01-03 09:31:27","2019-01-03 09:31:25",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 09:31:24",23.0625,18,3.0930,3,,,,
123456789012345,241017,3,SensorReading,"2019-01-03 09:31:48","2019-01-03 09:31:46",,,,,,,,,,,,,,Lounge,2,"2019-01-03 09:31:45",22.6250,12,3.1770,3,,,,
123456789012345,241018,3,SensorReading,"2019-01-03 09:32:14","2019-01-03 09:32:12",,,,,,,,,,,,,,Bathroom,4,"2019-01-03 09:32:12",21.2500,0,3.1200,3,,,,
123456789012345,241019,3,SensorReading,"2019-01-03 09:40:03","2019-01-03 09:40:01",,,,,,,,,,,,,,"Front door",6,"2019-01-03 09:40:00",20.3750,1,3.1570,4,,,,
123456789012345,241020,4,SensorMovement,"2019-01-03 09:40:17","2019-01-03 09:40:15",,,,,,,,,,,,,,Lounge,2,"2019-01-03 09:40:14",22.6875,8,3.1750,3,1,0,,
123456789012345,241021,4,SensorMovement,"2019-01-03 09:40:21","2019-01-03 09:40:20",,,,,,,,,,,,,,Hall,3,"2019-01-03 09:40:19",22.1250,0,3.1260,3,1,0,,
123456789012345,241022,4,SensorMovement,"2019-01-03 09:40:24","2019-01-03 09:40:23",,,,,,,,,,,,,,"Front door",6,"2019-01-03 09:40:21",20.3750,6,3.1510,4,1,0,,
123456789012345,241023,4,SensorMovement,"2019-01-03 09:40:25","2019-01-03 09:40:24",,,,,,,,,,,,,,"Front door",6,"2019-01-03 09:40:23",20.3750,8,3.1490,1,1,0,,
123456789012345,241024,4,SensorMovement,"2019-01-03 09:40:42","2019-01-03 09:40:40",,,,,,,,,,,,,,"Front door",6,"2019-01-03 09:40:38",20.3125,4,3.1510,2,1,0,,
123456789012345,241025,3,SensorReading,"2019-01-03 09:40:48","2019-01-03 09:40:47",,,,,,,,,,,,,,Bedroom,5,"2019-01-03 09:40:46",21.1250,15,3.1200,3,,,,
123456789012345,241026,4,SensorMovement,"2019-01-03 09:41:03","2019-01-03 09:41:01",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 09:41:00",23.8750,20,3.0940,3,1,0,,
123456789012345,241027,4,SensorMovement,"2019-01-03 09:41:16","2019-01-03 09:41:15",,,,,,,,,,,,,,Lounge,2,"2019-01-03 09:40:54",22.6875,12,3.1770,3,3,0,,
123456789012345,241028,4,SensorMovement,"2019-01-03 09:41:22","2019-01-03 09:41:20",,,,,,,,,,,,,,Hall,3,"2019-01-03 09:40:46",22.1250,0,3.1290,3,3,0,,
123456789012345,241029,4,SensorMovement,"2019-01-03 09:41:24","2019-01-03 09:41:23",,,,,,,,,,,,,,"Front door",6,"2019-01-03 09:40:43",20.3125,1,3.1490,4,2,0,,
123456789012345,241030,4,SensorMovement,"2019-01-03 09:42:02","2019-01-03 09:42:01",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 09:41:50",24.1875,19,3.0960,3,3,0,,
123456789012345,241031,4,SensorMovement,"2019-01-03 09:42:16","2019-01-03 09:42:15",,,,,,,,,,,,,,Lounge,2,"2019-01-03 09:41:44",22.6875,12,3.1750,3,3,0,,
123456789012345,241032,4,SensorMovement,"2019-01-03 09:47:12","2019-01-03 09:47:11",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 09:47:10",24.2500,19,3.0960,3,1,0,,
123456789012345,241033,4,SensorMovement,"2019-01-03 09:48:12","2019-01-03 09:48:11",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 09:47:27",24.0625,22,3.0940,3,3,0,,
123456789012345,241034,4,SensorMovement,"2019-01-03 09:49:09","2019-01-03 09:49:08",,,,,,,,,,,,,,Lounge,2,"2019-01-03 09:49:06",22.8750,9,3.1750,3,1,0,,
123456789012345,241035,4,SensorMovement,"2019-01-03 09:49:12","2019-01-03 09:49:11",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 09:49:01",24.0625,20,3.0940,3,3,0,,
123456789012345,241036,4,SensorMovement,"2019-01-03 09:49:20","2019-01-03 09:49:19",,,,,,,,,,,,,,Hall,3,"2019-01-03 09:49:17",22.1250,0,3.1260,3,1,0,,
123456789012345,241037,4,SensorMovement,"2019-01-03 09:49:23","2019-01-03 09:49:21",,,,,,,,,,,,,,"Front door",6,"2019-01-03 09:49:18",20.3750,2,3.1490,4,1,0,,
123456789012345,241038,4,SensorMovement,"2019-01-03 09:50:10","2019-01-03 09:50:08",,,,,,,,,,,,,,Lounge,2,"2019-01-03 09:49:54",22.9375,12,3.1770,3,5,0,,
123456789012345,241039,4,SensorMovement,"2019-01-03 09:50:12","2019-01-03 09:50:11",,,,,,,,,,,,,,Kitchen,1,"2019-01-03 09:50:09",24.0625,20,3.0930,3,3,0,,
123456789012345,241040,4,SensorMovement,"2019-01-03 09:50:20","2019-01-03 09:50:19",,,,,,,,,,,,,,Hall,3,"2019-01-03 09:49:28",22.1250,0,3.1310,3,3,0,,
